COD UF,COD,NOME
29,2917334,Iuiú
29,2917359,Jaborandi
29,2917409,Jacaraci
29,2917508,Jacobina
29,2917607,Jaguaquara
29,2917706,Jaguarari
29,2917805,Jaguaripe
29,2917904,Jandaíra
29,2918001,Jequié
29,2918100,Jeremoabo
29,2918209,Jiquiriçá
29,2918308,Jitaúna
29,2918357,João dourado
29,2918407,Juazeiro
29,2918456,Jucuruçu
29,2918506,Jussara
29,2918555,Jussari
29,2918605,Jussiape
29,2918704,Lafaiete Coutinho
29,2918753,Lagoa Real
29,2918803,Laje
29,2918902,Lajedão
29,2919009,Lajedinho
29,2919058,Lajedo do Tabocal
29,2919108,Lamarão
29,2919157,Lapão
29,2919207,Lauro de Freitas
29,2919306,Lençóis
29,2919405,Licínio de Almeida
29,2919504,Livramento de Nossa Senhora
29,2919553,Luís Eduardo Magalhães
29,2919603,Macajuba
29,2919702,Macarani
29,2919801,Macaúbas
29,2919900,Macururé
29,2919926,Madre de deus
29,2919959,Maetinga
29,2920007,Maiquinique
29,2920106,Mairi
29,2920205,Malhada
29,2920304,Malhada de Pedras
29,2920403,Manoel Vitorino
29,2920452,Mansidão
29,2920502,Maracás
29,2920601,Maragogipe
29,2920700,Maraú
29,2920809,Marcionílio Souza
29,2920908,Mascote
29,2921005,Mata de São João
29,2921054,Matina
29,2921104,Medeiros Neto
29,2921203,Miguel Calmon
29,2921302,Milagres
29,2921401,Mirangaba
29,2921450,Mirante
29,2921500,Monte Santo
29,2921609,Morpará
29,2921708,Morro do Chapéu
29,2921807,Mortugaba
29,2921906,Mucugê
29,2922003,Mucuri
29,2922052,Mulungu do Morro
29,2922102,Mundo Novo
29,2922201,Muniz Ferreira
29,2922250,Muquém de São Francisco
29,2922300,Muritiba
29,2922409,Mutuípe
29,2922508,Nazaré
29,2922607,Nilo Peçanha
29,2922656,Nordestina
29,2922706,Nova Canaã
29,2922730,Nova Fátima
29,2922755,Nova Ibiá
29,2922805,Nova Itarana
29,2922854,Nova Redenção
29,2922904,Nova Soure
29,2923001,Nova Viçosa
29,2923035,Novo Horizonte
29,2923050,Novo Triunfo
29,2923100,Olindina
29,2923209,Oliveira dos Brejinhos
29,2923308,Ouriçangas
29,2923357,Ourolândia
29,2923407,Palmas de Monte Alto
29,2923506,Palmeiras
29,2923605,Paramirim
29,2923704,Paratinga
29,2923803,Paripiranga
29,2923902,Pau Brasil
29,2924009,Paulo Afonso
29,2924058,Pé de Serra
29,2924108,Pedrão
29,2924207,Pedro Alexandre
29,2924306,Piatã
29,2924405,Pilão Arcado
29,2924504,Pindaí
29,2924603,Pindobaçu
29,2924652,Pintadas
29,2924678,Piraí do Norte
29,2924702,Piripá
29,2924801,Piritiba
29,2924900,Planaltino
29,2925006,Planalto
29,2925105,Poções
29,2925204,Pojuca
29,2925253,Ponto Novo
29,2925303,Porto Seguro
29,2925402,Potiraguá
29,2925501,Prado
29,2925600,Presidente Dutra
29,2925709,Presidente Jânio Quadros
29,2925758,Presidente Tancredo Neves
29,2925808,Queimadas
29,2925907,Quijingue
29,2925931,Quixabeira
29,2925956,Rafael Jambeiro
29,2926004,Remanso
29,2926103,Retirolândia
29,2926202,Riachão das Neves
29,2926301,Riachão do Jacuípe
29,2926400,Riacho de Santana
29,2926509,Ribeira do Amparo
29,2926608,Ribeira do Pombal
29,2926657,Ribeirão do Largo
29,2926707,Rio de Contas
29,2926806,Rio do Antônio
29,2926905,Rio do Pires
29,2927002,Rio Real
29,2927101,Rodelas
29,2927200,Ruy Barbosa
29,2927309,Salinas da Margarida
29,2927408,Salvador
29,2927507,Santa Bárbara
29,2927606,Santa Brígida
29,2927705,Santa Cruz Cabrália
29,2927804,Santa Cruz da Vitória
29,2927903,Santa Inês
29,2928000,Santaluz
29,2928059,Santa Luzia
29,2928109,Santa Maria da Vitória
29,2928208,Santana
29,2928307,Santanópolis
29,2928406,Santa Rita de Cássia
29,2928505,Santa Teresinha
29,2928604,Santo Amaro
29,2928703,Santo Antônio de Jesus
29,2928802,Santo Estêvão
29,2928901,São desidério
29,2928950,São domingos
29,2929008,São Félix
29,2929057,São Félix do Coribe
29,2929107,São Felipe
29,2929206,São Francisco do Conde
29,2929255,São Gabriel
29,2929305,São Gonçalo dos Campos
29,2929354,São José da Vitória
29,2929370,São José do Jacuípe
29,2929404,São Miguel das Matas
29,2929503,São Sebastião do Passé
29,2929602,Sapeaçu
29,2929701,Sátiro Dias
29,2929750,Saubara
29,2929800,Saúde
29,2929909,Seabra
29,2930006,Sebastião Laranjeiras
29,2930105,Senhor do Bonfim
29,2930154,Serra do Ramalho
29,2930204,Sento Sé
29,2930303,Serra dourada
29,2930402,Serra Preta
29,2930501,Serrinha
29,2930600,Serrolândia
29,2930709,Simões Filho
29,2930758,Sítio do Mato
29,2930766,Sítio do Quinto
29,2930774,Sobradinho
29,2930808,Souto Soares
29,2930907,Tabocas do Brejo Velho
29,2931004,Tanhaçu
29,2931053,Tanque Novo
29,2931103,Tanquinho
29,2931202,Taperoá
29,2931301,Tapiramutá
29,2931350,Teixeira de Freitas
29,2931400,Teodoro Sampaio
29,2931509,Teofilândia
29,2931608,Teolândia
29,2931707,Terra Nova
29,2931806,Tremedal
29,2931905,Tucano
29,2932002,Uauá
29,2932101,Ubaíra
29,2932200,Ubaitaba
29,2932309,Ubatã
29,2932408,Uibaí
29,2932457,Umburanas
29,2932507,Una
29,2932606,Urandi
29,2932705,Uruçuca
29,2932804,Utinga
29,2932903,Valença
29,2933000,Valente
29,2933059,Várzea da Roça
29,2933109,Várzea do Poço
29,2933158,Várzea Nova
29,2933174,Varzedo
29,2933208,Vera Cruz
29,2933257,Vereda
29,2933307,Vitória da Conquista
29,2933406,Wagner
29,2933455,Wanderley
29,2933505,Wenceslau Guimarães
29,2933604,Xique-Xique
31,3100104,Abadia dos dourados
31,3100203,Abaeté
31,3100302,Abre Campo
31,3100401,Acaiaca
31,3100500,Açucena
31,3100609,Água Boa
31,3100708,Água Comprida
31,3100807,Aguanil
31,3100906,Águas Formosas
31,3101003,Águas Vermelhas
31,3101102,Aimorés
31,3101201,Aiuruoca
31,3101300,Alagoa
31,3101409,Albertina
31,3101508,Além Paraíba
31,3101607,Alfenas
31,3101631,Alfredo Vasconcelos
31,3101706,Almenara
31,3101805,Alpercata
31,3101904,Alpinópolis
31,3102001,Alterosa
31,3102050,Alto Caparaó
31,3102100,Alto Rio doce
31,3102209,Alvarenga
31,3102308,Alvinópolis
31,3102407,Alvorada de Minas
31,3102506,Amparo do Serra
31,3102605,Andradas
31,3102704,Cachoeira de Pajeú
31,3102803,Andrelândia
31,3102852,Angelândia
31,3102902,Antônio Carlos
31,3103009,Antônio Dias
31,3103108,Antônio Prado de Minas
31,3103207,Araçaí
31,3103306,Aracitaba
31,3103405,Araçuaí
31,3103504,Araguari
31,3103603,Arantina
31,3103702,Araponga
31,3103751,Araporã
31,3103801,Arapuá
31,3103900,Araújos
31,3104007,Araxá
31,3104106,Arceburgo
31,3104205,Arcos
31,3104304,Areado
31,3104403,Argirita
31,3104452,Aricanduva
31,3104502,Arinos
31,3104601,Astolfo Dutra
31,3104700,Ataléia
31,3104809,Augusto de Lima
31,3104908,Baependi
31,3105004,Baldim
31,3105103,Bambuí
31,3105202,Bandeira
31,3105301,Bandeira do Sul
31,3105400,Barão de Cocais
31,3105509,Barão de Monte Alto
31,3105608,Barbacena
31,3105707,Barra Longa
31,3105905,Barroso
31,3106002,Bela Vista de Minas
31,3106101,Belmiro Braga
31,3106200,Belo Horizonte
31,3106309,Belo Oriente
31,3106408,Belo Vale
31,3106507,Berilo
31,3106606,Bertópolis
31,3106655,Berizal
31,3106705,Betim
31,3106804,Bias Fortes
31,3106903,Bicas
31,3107000,Biquinhas
31,3107109,Boa Esperança
31,3107208,Bocaina de Minas
31,3107307,Bocaiúva
31,3107406,Bom despacho
31,3107505,Bom Jardim de Minas
31,3107604,Bom Jesus da Penha
31,3107703,Bom Jesus do Amparo
31,3107802,Bom Jesus do Galho
31,3107901,Bom Repouso
31,3108008,Bom Sucesso
31,3108107,Bonfim
31,3108206,Bonfinópolis de Minas
31,3108255,Bonito de Minas
31,3108305,Borda da Mata
31,3108404,Botelhos
31,3108503,Botumirim
31,3108552,Brasilândia de Minas
31,3108602,Brasília de Minas
31,3108701,Brás Pires
31,3108800,Braúnas
31,3108909,Brazópolis
31,3109006,Brumadinho
31,3109105,Bueno Brandão
31,3109204,Buenópolis
31,3109253,Bugre
31,3109303,Buritis
31,3109402,Buritizeiro
31,3109451,Cabeceira Grande
31,3109501,Cabo Verde
31,3109600,Cachoeira da Prata
31,3109709,Cachoeira de Minas
31,3109808,Cachoeira dourada
31,3109907,Caetanópolis
31,3110004,Caeté
31,3110103,Caiana
31,3110202,Cajuri
31,3110301,Caldas
31,3110400,Camacho
31,3110509,Camanducaia
31,3110608,Cambuí
31,3110707,Cambuquira
31,3110806,Campanário
31,3110905,Campanha
31,3111002,Campestre
31,3111101,Campina Verde
31,3111150,Campo Azul
31,3111200,Campo Belo
31,3111309,Campo do Meio
31,3111408,Campo Florido
31,3111507,Campos Altos
31,3111606,Campos Gerais
31,3111705,Canaã
31,3111804,Canápolis
31,3111903,Cana Verde
31,3112000,Candeias
31,3112059,Cantagalo
31,3112109,Caparaó
31,3112208,Capela Nova
31,3112307,Capelinha
31,3112406,Capetinga
31,3112505,Capim Branco
31,3112604,Capinópolis
31,3112653,Capitão Andrade
31,3112703,Capitão Enéas
31,3112802,Capitólio
31,3112901,Caputira
31,3113008,Caraí
31,3113107,Caranaíba
31,3113206,Carandaí
31,3113305,Carangola
31,3113404,Caratinga
31,3113503,Carbonita
31,3113602,Careaçu
31,3113701,Carlos Chagas
31,3113800,Carmésia
31,3113909,Carmo da Cachoeira
31,3114006,Carmo da Mata
31,3114105,Carmo de Minas
31,3114204,Carmo do Cajuru
31,3114303,Carmo do Paranaíba
31,3114402,Carmo do Rio Claro
31,3114501,Carmópolis de Minas
31,3114550,Carneirinho
31,3114600,Carrancas
31,3114709,Carvalhópolis
31,3114808,Carvalhos
31,3114907,Casa Grande
31,3115003,Cascalho Rico
31,3115102,Cássia
31,3115201,Conceição da Barra de Minas
31,3115300,Cataguases
31,3115359,Catas Altas
31,3115409,Catas Altas da Noruega
31,3115458,Catuji
31,3115474,Catuti
31,3115508,Caxambu
31,3115607,Cedro do Abaeté
31,3115706,Central de Minas
31,3115805,Centralina
31,3115904,Chácara
31,3116001,Chalé
31,3116100,Chapada do Norte
31,3116159,Chapada Gaúcha
31,3116209,Chiador
31,3116308,Cipotânea
31,3116407,Claraval
31,3116506,Claro dos Poções
31,3116605,Cláudio
31,3116704,Coimbra
31,3116803,Coluna
31,3116902,Comendador Gomes
31,3117009,Comercinho
31,3117108,Conceição da Aparecida
31,3117207,Conceição das Pedras
31,3117306,Conceição das Alagoas
31,3117405,Conceição de Ipanema
31,3117504,Conceição do Mato dentro
31,3117603,Conceição do Pará
31,3117702,Conceição do Rio Verde
31,3117801,Conceição dos Ouros
31,3117836,Cônego Marinho
31,3117876,Confins
31,3117900,Congonhal
31,3118007,Congonhas
31,3118106,Congonhas do Norte
31,3118205,Conquista
31,3118304,Conselheiro Lafaiete
31,3118403,Conselheiro Pena
31,3118502,Consolação
31,3118601,Contagem
31,3118700,Coqueiral
31,3118809,Coração de Jesus
31,3118908,Cordisburgo
31,3119005,Cordislândia
31,3119104,Corinto
31,3119203,Coroaci
31,3119302,Coromandel
31,3119401,Coronel Fabriciano
31,3119500,Coronel Murta
31,3119609,Coronel Pacheco
31,3119708,Coronel Xavier Chaves
31,3119807,Córrego danta
31,3119906,Córrego do Bom Jesus
31,3119955,Córrego Fundo
31,3120003,Córrego Novo
31,3120102,Couto de Magalhães de Minas
31,3120151,Crisólita
31,3120201,Cristais
31,3120300,Cristália
31,3120409,Cristiano Otoni
31,3120508,Cristina
31,3120607,Crucilândia
31,3120706,Cruzeiro da Fortaleza
31,3120805,Cruzília
31,3120839,Cuparaque
31,3120870,Curral de dentro
31,3120904,Curvelo
31,3121001,datas
31,3121100,delfim Moreira
31,3121209,delfinópolis
31,3121258,delta
31,3121308,descoberto
31,3121407,desterro de Entre Rios
31,3121506,desterro do Melo
31,3121605,Diamantina
31,3121704,Diogo de Vasconcelos
31,3121803,Dionísio
31,3121902,Divinésia
31,3122009,Divino
31,3122108,Divino das Laranjeiras
31,3122207,Divinolândia de Minas
31,3122306,Divinópolis
31,3122355,Divisa Alegre
31,3122405,Divisa Nova
31,3122454,Divisópolis
31,3122470,dom Bosco
31,3122504,dom Cavati
31,3122603,dom Joaquim
31,3122702,dom Silvério
31,3122801,dom Viçoso
31,3122900,dona Eusébia
31,3123007,dores de Campos
31,3123106,dores de Guanhães
31,3123205,dores do Indaiá
31,3123304,dores do Turvo
31,3123403,doresópolis
31,3123502,douradoquara
31,3123528,Durandé
31,3123601,Elói Mendes
31,3123700,Engenheiro Caldas
31,3123809,Engenheiro Navarro
31,3123858,Entre Folhas
31,3123908,Entre Rios de Minas
31,3124005,Ervália
31,3124104,Esmeraldas
31,3124203,Espera Feliz
31,3124302,Espinosa
31,3124401,Espírito Santo do dourado
31,3124500,Estiva
31,3124609,Estrela dalva
31,3124708,Estrela do Indaiá
31,3124807,Estrela do Sul
31,3124906,Eugenópolis
31,3125002,Ewbank da Câmara
31,3125101,Extrema
31,3125200,Fama
31,3125309,Faria Lemos
31,3125408,Felício dos Santos
31,3125507,São Gonçalo do Rio Preto
31,3125606,Felisburgo
31,3125705,Felixlândia
31,3125804,Fernandes Tourinho
31,3125903,Ferros
31,3125952,Fervedouro
31,3126000,Florestal
31,3126109,Formiga
31,3126208,Formoso
31,3126307,Fortaleza de Minas
31,3126406,Fortuna de Minas
31,3126505,Francisco Badaró
31,3126604,Francisco Dumont
31,3126703,Francisco Sá
31,3126752,Franciscópolis
31,3126802,Frei Gaspar
31,3126901,Frei Inocêncio
31,3126950,Frei Lagonegro
31,3127008,Fronteira
31,3127057,Fronteira dos Vales
31,3127073,Fruta de Leite
31,3127107,Frutal
31,3127206,Funilândia
31,3127305,Galiléia
31,3127339,Gameleiras
31,3127354,Glaucilândia
31,3127370,Goiabeira
31,3127388,Goianá
31,3127404,Gonçalves
31,3127503,Gonzaga
31,3127602,Gouveia
31,3127701,Governador Valadares
31,3127800,Grão Mogol
31,3127909,Grupiara
31,3128006,Guanhães
31,3128105,Guapé
31,3128204,Guaraciaba
31,3128253,Guaraciama
31,3128303,Guaranésia
31,3128402,Guarani
31,3128501,Guarará
31,3128600,Guarda-Mor
31,3128709,Guaxupé
31,3128808,Guidoval
31,3128907,Guimarânia
31,3129004,Guiricema
31,3129103,Gurinhatã
31,3129202,Heliodora
31,3129301,Iapu
31,3129400,Ibertioga
31,3129509,Ibiá
31,3129608,Ibiaí
31,3129657,Ibiracatu
31,3129707,Ibiraci
31,3129806,Ibirité
31,3129905,Ibitiúra de Minas
31,3130002,Ibituruna
31,3130051,Icaraí de Minas
31,3130101,Igarapé
31,3130200,Igaratinga
31,3130309,Iguatama
31,3130408,Ijaci
31,3130507,Ilicínea
31,3130556,Imbé de Minas
31,3130606,Inconfidentes
31,3130655,Indaiabira
31,3130705,Indianópolis
31,3130804,Ingaí
31,3130903,Inhapim
31,3131000,Inhaúma
31,3131109,Inimutaba
31,3131158,Ipaba
31,3131208,Ipanema
31,3131307,Ipatinga
31,3131406,Ipiaçu
31,3131505,Ipuiúna
31,3131604,Iraí de Minas
31,3131703,Itabira
31,3131802,Itabirinha
31,3131901,Itabirito
31,3132008,Itacambira
31,3132107,Itacarambi
31,3132206,Itaguara
31,3132305,Itaipé
31,3132404,Itajubá
31,3132503,Itamarandiba
31,3132602,Itamarati de Minas
31,3132701,Itambacuri
31,3132800,Itambé do Mato dentro
31,3132909,Itamogi
31,3133006,Itamonte
31,3133105,Itanhandu
31,3133204,Itanhomi
31,3133303,Itaobim
31,3133402,Itapagipe
31,3133501,Itapecerica
31,3133600,Itapeva
31,3133709,Itatiaiuçu
31,3133758,Itaú de Minas
31,3133808,Itaúna
31,3133907,Itaverava
31,3134004,Itinga
31,3134103,Itueta
31,3134202,Ituiutaba
31,3134301,Itumirim
31,3134400,Iturama
31,3134509,Itutinga
31,3134608,Jaboticatubas
31,3134707,Jacinto
31,3134806,Jacuí
31,3134905,Jacutinga
31,3135001,Jaguaraçu
31,3135050,Jaíba
31,3135076,Jampruca
31,3135100,Janaúba
31,3135209,Januária
31,3135308,Japaraíba
31,3135357,Japonvar
31,3135407,Jeceaba
31,3135456,Jenipapo de Minas
31,3135506,Jequeri
31,3135605,Jequitaí
31,3135704,Jequitibá
31,3135803,Jequitinhonha
31,3135902,Jesuânia
31,3136009,Joaíma
31,3136108,Joanésia
31,3136207,João Monlevade
31,3136306,João Pinheiro
31,3136405,Joaquim Felício
31,3136504,Jordânia
31,3136520,José Gonçalves de Minas
31,3136553,José Raydan
31,3136579,Josenópolis
31,3136603,Nova União
31,3136652,Juatuba
31,3136702,Juiz de Fora
31,3136801,Juramento
31,3136900,Juruaia
31,3136959,Juvenília
31,3137007,Ladainha
31,3137106,Lagamar
31,3137205,Lagoa da Prata
31,3137304,Lagoa dos Patos
31,3137403,Lagoa dourada
31,3137502,Lagoa Formosa
31,3137536,Lagoa Grande
31,3137601,Lagoa Santa
31,3137700,Lajinha
31,3137809,Lambari
31,3137908,Lamim
31,3138005,Laranjal
31,3138104,Lassance
31,3138203,Lavras
31,3138302,Leandro Ferreira
31,3138351,Leme do Prado
31,3138401,Leopoldina
31,3138500,Liberdade
31,3138609,Lima Duarte
31,3138625,Limeira do Oeste
31,3138658,Lontra
31,3138674,Luisburgo
31,3138682,Luislândia
31,3138708,Luminárias
31,3138807,Luz
31,3138906,Machacalis
31,3139003,Machado
31,3139102,Madre de deus de Minas
31,3139201,Malacacheta
31,3139250,Mamonas
31,3139300,Manga
31,3139409,Manhuaçu
31,3139508,Manhumirim
31,3139607,Mantena
31,3139706,Maravilhas
31,3139805,Mar de Espanha
31,3139904,Maria da Fé
31,3140001,Mariana
31,3140100,Marilac
31,3140159,Mário Campos
31,3140209,Maripá de Minas
31,3140308,Marliéria
31,3140407,Marmelópolis
31,3140506,Martinho Campos
31,3140530,Martins Soares
31,3140555,Mata Verde
31,3140605,Materlândia
31,3140704,Mateus Leme
31,3140803,Matias Barbosa
31,3140852,Matias Cardoso
31,3140902,Matipó
31,3141009,Mato Verde
31,3141108,Matozinhos
31,3141207,Matutina
31,3141306,Medeiros
31,3141405,Medina
31,3141504,Mendes Pimentel
31,3141603,Mercês
31,3141702,Mesquita
31,3141801,Minas Novas
31,3141900,Minduri
31,3142007,Mirabela
31,3142106,Miradouro
31,3142205,Miraí
31,3142254,Miravânia
31,3142304,Moeda
31,3142403,Moema
31,3142502,Monjolos
31,3142601,Monsenhor Paulo
31,3142700,Montalvânia
31,3142809,Monte Alegre de Minas
31,3142908,Monte Azul
31,3143005,Monte Belo
31,3143104,Monte Carmelo
31,3143153,Monte Formoso
31,3143203,Monte Santo de Minas
31,3143302,Montes Claros
31,3143401,Monte Sião
31,3143450,Montezuma
31,3143500,Morada Nova de Minas
31,3143609,Morro da Garça
31,3143708,Morro do Pilar
31,3143807,Munhoz
31,3143906,Muriaé
31,3144003,Mutum
31,3144102,Muzambinho
31,3144201,Nacip Raydan
31,3144300,Nanuque
31,3144359,Naque
31,3144375,Natalândia
31,3144409,Natércia
31,3144508,Nazareno
31,3144607,Nepomuceno
31,3144656,Ninheira
31,3144672,Nova Belém
31,3144706,Nova Era
31,3144805,Nova Lima
31,3144904,Nova Módica
31,3145000,Nova Ponte
31,3145059,Nova Porteirinha
31,3145109,Nova Resende
31,3145208,Nova Serrana
31,3145307,Novo Cruzeiro
31,3145356,Novo Oriente de Minas
31,3145372,Novorizonte
31,3145406,Olaria
31,3145455,Olhos-D'água
31,3145505,Olímpio Noronha
31,3145604,Oliveira
31,3145703,Oliveira Fortes
31,3145802,Onça de Pitangui
31,3145851,Oratórios
31,3145877,Orizânia
31,3145901,Ouro Branco
31,3146008,Ouro Fino
31,3146107,Ouro Preto
31,3146206,Ouro Verde de Minas
31,3146255,Padre Carvalho
31,3146305,Padre Paraíso
31,3146404,Paineiras
31,3146503,Pains
31,3146552,Pai Pedro
31,3146602,Paiva
31,3146701,Palma
31,3146750,Palmópolis
31,3146909,Papagaios
31,3147006,Paracatu
31,3147105,Pará de Minas
31,3147204,Paraguaçu
31,3147303,Paraisópolis
31,3147402,Paraopeba
31,3147501,Passabém
31,3147600,Passa Quatro
31,3147709,Passa Tempo
31,3147808,Passa-Vinte
31,3147907,Passos
31,3147956,Patis
31,3148004,Patos de Minas
31,3148103,Patrocínio
31,3148202,Patrocínio do Muriaé
31,3148301,Paula Cândido
31,3148400,Paulistas
31,3148509,Pavão
31,3148608,Peçanha
31,3148707,Pedra Azul
31,3148756,Pedra Bonita
31,3148806,Pedra do Anta
31,3148905,Pedra do Indaiá
31,3149002,Pedra dourada
31,3149101,Pedralva
31,3149150,Pedras de Maria da Cruz
31,3149200,Pedrinópolis
31,3149309,Pedro Leopoldo
31,3149408,Pedro Teixeira
31,3149507,Pequeri
31,3149606,Pequi
31,3149705,Perdigão
31,3149804,Perdizes
31,3149903,Perdões
31,3149952,Periquito
31,3150000,Pescador
31,3150109,Piau
31,3150158,Piedade de Caratinga
31,3150208,Piedade de Ponte Nova
31,3150307,Piedade do Rio Grande
31,3150406,Piedade dos Gerais
31,3150505,Pimenta
31,3150539,Pingo-D'água
31,3150570,Pintópolis
31,3150604,Piracema
31,3150703,Pirajuba
31,3150802,Piranga
31,3150901,Piranguçu
31,3151008,Piranguinho
31,3151107,Pirapetinga
31,3151206,Pirapora
31,3151305,Piraúba
31,3151404,Pitangui
31,3151503,Piumhi
31,3151602,Planura
31,3151701,Poço Fundo
31,3151800,Poços de Caldas
31,3151909,Pocrane
31,3152006,Pompéu
31,3152105,Ponte Nova
31,3152131,Ponto Chique
31,3152170,Ponto dos Volantes
31,3152204,Porteirinha
31,3152303,Porto Firme
31,3152402,Poté
31,3152501,Pouso Alegre
31,3152600,Pouso Alto
31,3152709,Prados
31,3152808,Prata
31,3152907,Pratápolis
31,3153004,Pratinha
31,3153103,Presidente Bernardes
31,3153202,Presidente Juscelino
31,3153301,Presidente Kubitschek
31,3153400,Presidente Olegário
31,3153509,Alto Jequitibá
31,3153608,Prudente de Morais
31,3153707,Quartel Geral
31,3153806,Queluzito
31,3153905,Raposos
31,3154002,Raul Soares
31,3154101,Recreio
31,3154150,Reduto
31,3154200,Resende Costa
31,3154309,Resplendor
31,3154408,Ressaquinha
31,3154457,Riachinho
31,3154507,Riacho dos Machados
31,3154606,Ribeirão das Neves
31,3154705,Ribeirão Vermelho
31,3154804,Rio Acima
31,3154903,Rio Casca
31,3155009,Rio doce
31,3155108,Rio do Prado
31,3155207,Rio Espera
31,3155306,Rio Manso
31,3155405,Rio Novo
31,3155504,Rio Paranaíba
31,3155603,Rio Pardo de Minas
31,3155702,Rio Piracicaba
31,3155801,Rio Pomba
31,3155900,Rio Preto
31,3156007,Rio Vermelho
31,3156106,Ritápolis
31,3156205,Rochedo de Minas
31,3156304,Rodeiro
31,3156403,Romaria
31,3156452,Rosário da Limeira
31,3156502,Rubelita
31,3156601,Rubim
31,3156700,Sabará
31,3156809,Sabinópolis
31,3156908,Sacramento
31,3157005,Salinas
31,3157104,Salto da Divisa
31,3157203,Santa Bárbara
31,3157252,Santa Bárbara do Leste
31,3157278,Santa Bárbara do Monte Verde
31,3157302,Santa Bárbara do Tugúrio
31,3157336,Santa Cruz de Minas
31,3157377,Santa Cruz de Salinas
31,3157401,Santa Cruz do Escalvado
31,3157500,Santa Efigênia de Minas
31,3157609,Santa Fé de Minas
31,3157658,Santa Helena de Minas
31,3157708,Santa Juliana
31,3157807,Santa Luzia
31,3157906,Santa Margarida
31,3158003,Santa Maria de Itabira
31,3158102,Santa Maria do Salto
31,3158201,Santa Maria do Suaçuí
31,3158300,Santana da Vargem
31,3158409,Santana de Cataguases
31,3158508,Santana de Pirapama
31,3158607,Santana do deserto
31,3158706,Santana do Garambéu
31,3158805,Santana do Jacaré
31,3158904,Santana do Manhuaçu
31,3158953,Santana do Paraíso
31,3159001,Santana do Riacho
31,3159100,Santana dos Montes
31,3159209,Santa Rita de Caldas
31,3159308,Santa Rita de Jacutinga
31,3159357,Santa Rita de Minas
31,3159407,Santa Rita de Ibitipoca
31,3159506,Santa Rita do Itueto
31,3159605,Santa Rita do Sapucaí
31,3159704,Santa Rosa da Serra
31,3159803,Santa Vitória
31,3159902,Santo Antônio do Amparo
31,3160009,Santo Antônio do Aventureiro
31,3160108,Santo Antônio do Grama
31,3160207,Santo Antônio do Itambé
31,3160306,Santo Antônio do Jacinto
31,3160405,Santo Antônio do Monte
31,3160454,Santo Antônio do Retiro
31,3160504,Santo Antônio do Rio Abaixo
31,3160603,Santo Hipólito
31,3160702,Santos Dumont
31,3160801,São Bento Abade
31,3160900,São Brás do Suaçuí
31,3160959,São domingos das dores
31,3161007,São domingos do Prata
31,3161056,São Félix de Minas
31,3161106,São Francisco
31,3161205,São Francisco de Paula
31,3161304,São Francisco de Sales
31,3161403,São Francisco do Glória
31,3161502,São Geraldo
31,3161601,São Geraldo da Piedade
31,3161650,São Geraldo do Baixio
31,3161700,São Gonçalo do Abaeté
31,3161809,São Gonçalo do Pará
31,3161908,São Gonçalo do Rio Abaixo
31,3162005,São Gonçalo do Sapucaí
31,3162104,São Gotardo
31,3162203,São João Batista do Glória
31,3162252,São João da Lagoa
31,3162302,São João da Mata
31,3162401,São João da Ponte
31,3162450,São João das Missões
31,3162500,São João del Rei
31,3162559,São João do Manhuaçu
31,3162575,São João do Manteninha
31,3162609,São João do Oriente
31,3162658,São João do Pacuí
31,3162708,São João do Paraíso
31,3162807,São João Evangelista
31,3162906,São João Nepomuceno
31,3162922,São Joaquim de Bicas
31,3162948,São José da Barra
31,3162955,São José da Lapa
31,3163003,São José da Safira
31,3163102,São José da Varginha
31,3163201,São José do Alegre
31,3163300,São José do Divino
31,3163409,São José do Goiabal
31,3163508,São José do Jacuri
31,3163607,São José do Mantimento
31,3163706,São Lourenço
31,3163805,São Miguel do Anta
31,3163904,São Pedro da União
31,3164001,São Pedro dos Ferros
31,3164100,São Pedro do Suaçuí
31,3164209,São Romão
31,3164308,São Roque de Minas
31,3164407,São Sebastião da Bela Vista
31,3164431,São Sebastião da Vargem Alegre
31,3164472,São Sebastião do Anta
31,3164506,São Sebastião do Maranhão
31,3164605,São Sebastião do Oeste
31,3164704,São Sebastião do Paraíso
31,3164803,São Sebastião do Rio Preto
31,3164902,São Sebastião do Rio Verde
31,3165008,São Tiago
31,3165107,São Tomás de Aquino
31,3165206,São Thomé das Letras
31,3165305,São Vicente de Minas
31,3165404,Sapucaí-Mirim
31,3165503,Sardoá
31,3165537,Sarzedo
31,3165552,Setubinha
31,3165560,Sem-Peixe
31,3165578,Senador Amaral
31,3165602,Senador Cortes
31,3165701,Senador Firmino
31,3165800,Senador José Bento
31,3165909,Senador Modestino Gonçalves
31,3166006,Senhora de Oliveira
31,3166105,Senhora do Porto
31,3166204,Senhora dos Remédios
31,3166303,Sericita
31,3166402,Seritinga
31,3166501,Serra Azul de Minas
31,3166600,Serra da Saudade
31,3166709,Serra dos Aimorés
31,3166808,Serra do Salitre
31,3166907,Serrania
31,3166956,Serranópolis de Minas
31,3167004,Serranos
31,3167103,Serro
31,3167202,Sete Lagoas
31,3167301,Silveirânia
31,3167400,Silvianópolis
31,3167509,Simão Pereira
31,3167608,Simonésia
31,3167707,Sobrália
31,3167806,Soledade de Minas
31,3167905,Tabuleiro
31,3168002,Taiobeiras
31,3168051,Taparuba
31,3168101,Tapira
